line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
540,so tell me the truth.,21,5,positive,0.3182,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.6686113052044133,0
543,002235,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
544,Shoichi...,10,1,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.5999777000986356,5
547,002236,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
548,I wont let them get away with this!,35,8,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.7321508691659216,5
551,002239,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
552,Ill go to his school.,21,5,negative,-0.4215,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.6662790591255585,3
555,002251,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
556,Mahito! Save me!,16,3,positive,0.5837,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.6652147293292602,6
559,002254,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
560,Mahito!,7,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
563,002256,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
564,Mahito!,7,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
567,002311,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
571,002318,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
572,Oh my!,6,2,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
